Melle,Caritasstraat,30,,9090
Koksijde,Oostendelaan,2,,8670
Gent,Meulesteedsesteenweg,458,,9000
Ranst,Knodbaan,65,,2520
Olen,Kijnigestraat,16,,2250
Riemst,Op 't Broek,14,,3770
Rumst,Quinten Matsijslaan,10,,2840
Kontich,Azalealaan,14,,2550
Boutersem,Nieuwstraat,43,,3370
Sint-Laureins,Jeronymus Lauwerijnstraat,33,,9988
Zele,Minister E. Rubbenslaan,19,,9240
Zwevegem,Kasteelstraat,4,,8550
Sint-Lievens-Houtem,Kapellekouter,6,,9520
Kraainem,Bremgaarde,6,,1950
Antwerpen,Sint-Thomasstraat,5,,2018
Lommel,Molsekiezel,237,,3920
Leuven,Constantin Meunierstraat,59,,3000
Schilde,Molenbeemd,12,,2970
Essen,Kraaienberg,88,,2910
Menen,Wilde-Eendstraat,4,,8930
Antwerpen,Visputtenhof,9,,2660
Gent,Biekorfstraat,22,,9000
Lommel,Jacob van Arteveldestraat,15,,3920
Tervuren,Jezus Eiklaan,4,,3080
Zottegem,Grotenbergestraat,206,,9620
Meeuwen-Gruitrode,Leemakkerstraat,36,,3670
Arendonk,Huiskens,10,,2370
Tervuren,Edouard Hubertilaan,5,,3080
Putte,Esdoornstraat,13,,2580
Kortrijk,Doorniksestraat,27,,8500
Wevelgem,Kloosterstraat,65,,8560
Arendonk,Hokken,13,,2370
Antwerpen,Kerkeveldstraat,20,,2610
Antwerpen,Valaarstraat,136,,2610
Herzele,Dries,105,,9550
Sint-Truiden,Haardstraat,41,,3800
Lokeren,Oude-Bruglaan,13,,9160
Ninove,Désiré De Bodtkaai,13,,9400
Harelbeke,Kasteelstraat,58,,8531
Menen,Leiestraat,24,,8930
Wijnegem,Ruggeveldstraat,20,,2110
Gent,Rodebeukendreef,17,,9050
Sint-Lievens-Houtem,Krabbenijkstraat,106,,9520
Mol,Toemaathoek,52,,2400
Hasselt,Kiezelstraat,103,,3500
Heers,Burgemeestersstraat,122,,3870
Gavere,Halsberg,3,,9890
Stekene,Stuyvenbergstraat,5,,9190
Hasselt,Gebrandestraat,66,,3511
Wemmel,J. Deschuyffeleerdreef,30,,1780
Gent,Dahliastraat,132,,9000
Vilvoorde,Groenstraat,187,,1800
Kortemark,Processiestraat,4,,8610
Dendermonde,Begijnhof,43,,9200
Linkebeek,Hollebeekstraat,393,,1630
Tienen,Leuvensestraat,25,,3300
Grobbendonk,Wijngaardstraat,3,,2280
Tremelo,Kruisstraat,65,,3120
Vilvoorde,Voerdelaan,8,,1800
De Panne,Ankerweg,8,,8660
Laarne,Zauwerstraat,26,,9270
Gent,Spinmolenplein,38,,9000
Destelbergen,Muizendries,24,,9070
Willebroek,Groene Laan,2,,2830
Ieper,Sittingbournelaan,43,,8900
Blankenberge,Bakkersstraat,31,,8370
Zelzate,Kerkstraat,44,,9060
Erpe-Mere,Vijverstraat,42,,9420
Maasmechelen,Eekhoornstraat,3,,3630
Bilzen,Wijngaardstraat,23,,3740
Deinze,Sint-Hubertstraat,65,,9800
Brasschaat,Van Gamerenlei,12,,2930
Evergem,De Seillelaan,11,,9940
Gent,Jakob Heremansstraat,55,,9000
Mol,Kapellekensdreef,119,,2400
Zulte,Olsenestraat,163,,9870
Wommelgem,Sint-Damiaanstraat,72,,2160
Schilde,Brasschaatsebaan,56,,2970
Londerzeel,Brusselsestraat,103,,1840
Berlaar,Liersesteenweg,235,,2590
Aalst,Kwalestraat,68,,9320
Heist-op-den-Berg,Pastoor Berchaensstraat,15,,2222
Beveren,Keizerstraat,96,,9120
Kraainem,Wezembeeklaan,110,,1950
Oudenburg,Hoogstraat,15,,8460
Halle,Basiliekstraat,13,,1500
Sint-Martens-Latem,Pontstraat,42,,9831
Bonheiden,Oude Baan,173,,2820
Dendermonde,Jozef De Troetselstraat,41,,9200
Gent,Kerselaarstraat,12,,9030
Schoten,Constant Neutjensstraat,20,,2900
Knokke-Heist,Populierendreef,9,,8300
Moorslede,Azalealaan,49,,8890
Overpelt,Nieuwe Markt,10,,3900
Menen,Hogeschuurstraat,43,,8930
Aartselaar,Barones Ludwina de Borrekenslaan,8,,2630
Geetbets,Bergeneindestraat,27,,3454
Bredene,Dorpsstraat,84,,8450
Ieper,Ligywijk,135,,8900
Ardooie,Zwaluwenstraat,4,,8850
Bornem,Puursesteenweg,237,,2880
Antwerpen,Amerikalei,137,,2000
Vilvoorde,Bolwerkstraat,1,,1800
Brugge,Kustlaan,268,,8380
Herent,Den Elst,42,,3020
Lanaken,Op de Puin,54,,3620
Antwerpen,Sudermanstraat,2,,2000
Herk-de-Stad,Vanarenberglaan,16,,3540
Arendonk,Heirbaan,45,,2370
Herk-de-Stad,Vogelzangstraat,13,,3540
Antwerpen,Eric Sasselaan,9,,2020
Gent,Fonteineplein,30,,9000
Lebbeke,Fabrieksstraat,2,,9280
Zomergem,Spinhoutstraat,2,,9930
Gent,Vrijheidslaan,24,,9000
Beersel,Molenstraat,31,,1651
Deinze,Wallebeekstraat,13,,9800
Wingene,Ricksteenweg,6,,8750
Herent,Onze-Lieve-Vrouwstraat,98,,3020
Gent,Savaanstraat,40,,9000
Lier,Zevenbergen,28,,2500
Overijse,Fazantenlaan,29,,3090
Geraardsbergen,Keringstraat,1,,9506
Oostende,Ruitingenstraat,6,,8400
Hasselt,Grote Baan,39,,3511
Overpelt,Kattestraat,28,,3900
Izegem,Klijtstraat,27,,8870
Evergem,Vlierboomstraat,66,,9940
Olen,Hoogbuul,30,,2250
Rumst,Morenhoekstraat,5,,2840
Gent,Wittepaalstraat,22,,9051
Hoogstraten,Vooraard,31,,2322
Wichelen,Wanzelestraat,2,,9260
Arendonk,Wampenberg,115,,2370
Lebbeke,Rossevaalstraat,96,,9280
Brugge,Wollestraat,3,,8000
Meerhout,Olmsebaan,113,,2450
Tremelo,Vondelpark,222,,3120
Waregem,Putmanstraat,64,,8790
Keerbergen,Aspergeveld,39,,3140
Beveren,Fabriekstraat,17,,9120
Moorslede,Bakkerhoekstraat,31,,8890
Menen,Dronckaertstraat,22,,8930
Brugge,Moerkerkse Steenweg,235,,8310
Oosterzele,Berg,62,,9860
Kortemark,Gouden-Hoofdstraat,5,,8610
Poperinge,Vleterstraat,13,,8970
Herent,Dorpsplein,11,,3020
Wetteren,Kruisstraat,34,,9230
Sint-Katelijne-Waver,Mechelsesteenweg,130,,2860
Ieper,de Cerfstraat,5,,8908
Wervik,Ballonstraat,4,,8940
Leuven,Philipslaan,66,,3000
Asse,Kespier,60,,1730
Hamont-Achel,Krekelhoeve,6,,3930
Landen,Dorpsstraat,30,,3404
Asse,Brusselsesteenweg,243,,1730
Halle,Broekborre,134,,1500
Hechtel-Eksel,Imkerstraat,3,,3940
Herk-de-Stad,Dreefstraat,4,,3540
Lubbeek,Langelostraat,41,,3212
Izegem,Kapucijnenlaan,61,,8870
Nieuwerkerken,Driesstraat,23,,3850
Eeklo,Tieltsesteenweg,215,,9900
Mol,Gasstraat,39,,2400
Machelen,Pierre Raedemaekersstraat,19,,1830
Turnhout,Grote Markt,13,,2300
Wevelgem,Brugstraat,43,,8560
Hasselt,Rode-Berglaan,14,,3500
Londerzeel,Linde,33,,1840
Mortsel,Theofiel Reynlaan,62,,2640
Beerse,Beekakkersstraat,11,,2340
Antwerpen,Scheirlinckxstraat,45,,2660
Harelbeke,Hippodroomstraat,25,,8530
Gent,Vlasstraat,5,,9030
Linkebeek,Vijversdreef,2,,1630
Kalmthout,Prins Albertlei,41,,2920
Herentals,Hannekenshoek,11,,2200
Kortrijk,Smokkelpotstraat,31,,8500
Oostende,Leopold II-laan,18,,8400
Kortrijk,Kuurnsesteenweg,78,,8500
Bilzen,Paardskerkhofstraat,2,,3740
Waasmunster,Kastanjelaan,14,,9250
Leuven,Rotselaarsesteenweg,21,,3018
Menen,Biestlaan,1,,8930
Roeselare,Leeuwerikstraat,3,,8800
Wommelgem,Eenhoornstraat,12,,2160
Ninove,Nijken,24,,9400
Herne,Manhovestraat,2,,1541
Meerhout,Boslaan,26,,2450
Boutersem,Leuvensesteenweg,336,,3370
Zemst,Vekestraat,45,,1982
Vilvoorde,Streekbaan,178,,1800
Halle,Rodenemplein,46,,1500
Antwerpen,Boomsesteenweg_WI,243,,2610
Antwerpen,Caronstraat,18,,2660
Berlare,Gaver,47,,9290
Heusden-Zolder,Koolmijnlaan,95,,3550
Beveren,Bankstraat,7,,9120
Pepingen,Bosstraat,11,,1670
Gent,Drongenstationstraat,9,,9031
Grimbergen,Vilvoordsesteenweg,92,,1850
Zaventem,Stationsstraat,113,,1930
Begijnendijk,Liersesteenweg,269,,3130
Brecht,Mortelstraat,5,,2960
Sint-Truiden,Tiensesteenweg,195,,3800
Sint-Niklaas,Abingdonstraat,55,,9100
Brakel,Haeyershoek,33,,9660
Waregem,Hippodroomstraat,83,,8790
Moorslede,Mgr. Cardijnlaan,39,,8890
De Pinte,Eikelstraat,7,,9840
Grimbergen,Wolvertemsesteenweg,189,,1850
Merchtem,Puursstraat,29,,1785
Kortrijk,Perykelstraat,14,,8510
Heusden-Zolder,Sint-Jobstraat,207,,3550
Hasselt,Singelbeekstraat,153,,3500
Sint-Pieters-Leeuw,Victor Nonnemanstraat,18,A,1600
Hamme,Kaaldries,4,,9220
Brecht,Cambeenlei,8,,2960
Heist-op-den-Berg,Stationsstraat,16,,2220
Tervuren,Reeboklaan,15,,3080
Brakel,Hemelrijk,15,,9660
Sint-Katelijne-Waver,Goorboslei,24,,2860
Zwevegem,Bellegemstraat,1,,8550
Halen,Bovenstraat,15,,3545
Bree,Nieuwstadpoort,29,,3960
Aartselaar,Jef Van Hooflaan,2,,2630
Gent,Hippoliet Lammensstraat,7,,9000
Destelbergen,Loveldstraat,61,A,9070
Grimbergen,Sint-Rumoldusstraat,85,,1851
Zelzate,Assenedesteenweg,129,,9060
Opwijk,Eeksken,34,,1745
Bornem,Temsesteenweg,20,,2880
Sint-Gillis-Waas,Nieuwstraat,54,,9170
Haaltert,Sannastraat,2,,9450
Dendermonde,Sint-Rochusstraat,9,,9200
Aartselaar,Koekoekstraat,27,,2630
Arendonk,Schotelven,115,,2370
Brasschaat,Heislagsebaan,199,,2930
Mechelen,Frans Halsvest,67,,2800
Stekene,Kasteelstraat,35,,9190
Merelbeke,Hundelgemsesteenweg,291,,9820
Stekene,Heimeersstraat,4,,9190
Kapellen,Doornenlaan,27,,2950
Genk,Wetzandstraat,7,,3600
Kalmthout,Brasschaatsteenweg,38,A,2920
Kinrooi,Venlosesteenweg,400,,3640
Meerhout,Voortbossen,37,,2450
Knokke-Heist,Keuvelhoekstraat,98,,8300
Laarne,Portugiezenstraat,28,,9270
Brugge,Hoog-Brabantlaan,27,,8200
Gavere,Onderstraat,90,,9890
Bredene,Prinses Elisabethlaan,29,,8450
Geraardsbergen,Kouterstraat,85,,9500
Leuven,Voervalleilaan,5,,3001
Eeklo,Oostveldstraat,61,,9900
Lokeren,Weehaagstraat,36,,9160
Turnhout,Heidevenstraat,8,,2300
Bree,Solterveldstraat,5,,3960
Brugge,Gentpoortvest,40,,8000
Assenede,Kerrestraat,2,,9968
Dilsen-Stokkem,Stokkemerbaan,131,,3650
Diksmuide,Maagdhoek,45,,8600
Mechelen,Esptweg,17,,2811
Gent,Spoorwegstraat,34,,9032
Antwerpen,De Leescorfstraat,43,,2140
Antwerpen,Van Heetveldelei,172,,2100
Lommel,Korenstraat,37,B,3920
Beernem,Galgeveld,16,,8730
Wichelen,Dendermondsesteenweg,57,,9260
Tervuren,Jef Coosemansstraat,20,,3080
Gent,Gandastraat,6,,9000
Gent,Kortedreef,34,,9040
Bertem,Bankblokstraat,21,,3061
Zele,Burgemeester Van Ackerwijk E,105,,9240
Lier,Fazantweg,7,,2500
Keerbergen,Vossekot,22,,3140
Antwerpen,Doelhofstraat,44,,2170
Antwerpen,Gijselsstraat,26,,2140
Kapellen,Biartlei,103,,2950
Overijse,Houwenberglaan,5,,3090
Roeselare,Bollaardstraat,26,,8800
Lier,Lisperstraat,50,,2500
Lanaken,Ganzenlaan,10,,3620
Mechelen,Van Benedenlaan,58,,2800
Ninove,Pamelstraat,207,,9400
Mechelen,Voetbalstraat,97,,2800
Roeselare,Dwarsweg,15,,8800
Alken,St. Jorisstraat,82,,3570
Zandhoven,Parochiestraat,28,,2240
Gent,Rozemarijnstraat,24,,9000
Mechelen,Oude Antwerpsebaan,155,,2800
Assenede,Kraaigemstraat,18,,9968
Diksmuide,Woumenweg,81,,8600
Sint-Niklaas,Koningin Fabiolapark,712,,9100
Genk,Brugstraat,2,,3600
Houthalen-Helchteren,Resedastraat,7,,3530
Zutendaal,Zuidwinkelstraat,6,,3690
Antwerpen,Karel Van Dammestraat,13,,2170
Assenede,Koudekerkestraat,16,,9961
Lokeren,Zand,17,,9160
Halle,Gaasbeeksesteenweg,10,,1500
Antwerpen,Bothastraat,54,,2140
Rumst,Beekvelden,42,,2840
Geraardsbergen,Pateelstraat,7,,9500
Wielsbeke,Kapellestraat,1,,8710
Temse,Hoogkamerstraat,299,,9140
Opwijk,Neerveldstraat,178,,1745
Asse,Kelestraat,23,,1730
Mortsel,Edegemsestraat,70,,2640
Beringen,Oosthamsesteenweg,44,,3581
Hamme,Noordstraat,200,,9220
Beersel,Dikkemeerweg,130,,1653
Kortenberg,Achterenbergstraat,57,,3070
Roeselare,Meensesteenweg,288,,8800
Laakdal,Oude Geelsebaan,54,,2431
Menen,Neerweg,105,,8930
Eeklo,Zandstraat,115,,9900
Koksijde,Ten Bogaerdelaan,6,,8670
Boom,Oude Reetsebaan,100,,2850
Beringen,Hanebergstraat,46,,3581
De Haan,Grotestraat,158,,8421
Hasselt,Tommelenstraat,6,,3500
Herentals,Tempels,21,,2200
Beersel,Guido Gezellestraat,31,,1654
Tessenderlo,Molenhuizen,44,,3980
Bilzen,Winterbergstraat,5,,3740
Gent,Hippodroomlaan,418,,9040
Dilsen-Stokkem,Meerkensstraat,53,,3650
Merelbeke,Kloosterstraat,70,,9820
Linkebeek,Lange Haagstraat,27,,1630
Zonhoven,Heuvenstraat,97,,3520
Turnhout,Kempenlaan,63,,2300
Schoten,Adriaan Brouwerstraat,64,,2900
Puurs,Gansbroekstraat,54,,2870
Sint-Niklaas,Begijnenstraat,192,,9100
Laakdal,Plein,59,,2430
Lichtervelde,Cardynlaan,10,,8810
Blankenberge,Kuiperscheeweg,2,,8370
Kasterlee,Retiesebaan,128,,2460
Sint-Laureins,Rommelsweg,6,,9980
Wuustwezel,Boterdijk,16,,2990
Roosdaal,Karel Van de Woestijnestraat,5,,1760
Kinrooi,Stegerstraat,9,,3640
Roeselare,Collievijverpark,38,A,8800
Antwerpen,Veltwijcklaan,283,,2180
Heist-op-den-Berg,Leuvensebaan,69,,2223
Boutersem,Hoeksken,8,,3370
Hasselt,Stevoortse kiezel,298,,3512
Temse,Kleine Dweersstraat,39,,9140
Kortrijk,Mellestraat,370,,8501
Ham,Gerhees,126,,3945
Londerzeel,Schuurveld,16,,1840
Hasselt,Runkstersteenweg,53,,3500
Knesselare,Klissestraatje,2,,9910
Dessel,Almenstraat,14,,2480
Halle,Prins van Luiklaan,34,,1500
Kasterlee,Dijkstraat,66,,2460
Gent,Voormuide,83,,9000
Gent,Oudewal,9,,9030
Zedelgem,Wielewaalstraat,4,,8210
Kortrijk,Kransvijver,5,,8501
Tessenderlo,Schoterweg,328,,3980
Zwevegem,Ellestraat,139,,8550
Antwerpen,Constantia Teichmannplaats,5,,2018
Hemiksem,Acacialaan,23,,2620
Wijnegem,Lazaretstraat,13,,2110
Brasschaat,De Romboutweg,11,,2930
Rotselaar,Aarschotsesteenweg,324,,3111
Tienen,Goossensvest,27,,3300
Nieuwerkerken,Grotestraat,132,,3850
Alveringem,Oude Molenstraat,3,,8691
Berlaar,Legrellestraat,154,,2590
Schilde,Pastorijdreef,9,,2970
Wetteren,Bochten,8,,9230
Bilzen,Demerplein,6,,3740
Kortenaken,Blijstraat,4,,3473
Ardooie,Cijnsmolenstraat,9,,8850
Olen,Ovenstraat,9,,2250
Kortrijk,Burgemeester Felix de Bethunelaan,17,,8500
Wachtebeke,Walderdonk,40,,9185
Anzegem,Overakker,97,,8570
Mechelen,Bruul,88,,2800
Dilbeek,Brusselstraat,28,,1702
Stabroek,Esdoornlaan,13,,2940
Tongeren,Kerkstraat,32,,3700
Gavere,Duffelstraat,10,,9890
Zedelgem,De Kaaie,15,,8211
Lummen,Gestelstraat,43,,3560
Retie,Nonnenstraat,8,,2470
Maldegem,Bogaardestraat,214,,9990
Grobbendonk,Neerveld,7,,2280
Dilsen-Stokkem,Hoogbaan,1,,3650
Zemst,Guldenboomlaan,59,,1980
Maldegem,Waterpolder,19,,9992
Sint-Martens-Latem,Molenstraat,23,,9830
Sint-Truiden,Zepperenweg,10,,3800
Stabroek,Beukenlaan,43,,2940
Laarne,Lange Meire,58,,9270
Laarne,Vagevuurstraat,20,,9270
Oudenburg,Stationsstraat,74,,8460
Torhout,Rozeveldstraat,62,,8820
Sint-Katelijne-Waver,Vossenberglei,2,,2861
Hasselt,Harpstraat,14,,3500
Merelbeke,Kasteelstraat,37,,9820
Oostende,Zilverlaan,31,,8400
Scherpenheuvel-Zichem,M. Zeelmaekersstraat,15,,3270
Landen,Attenhovenstraat,162,B,3404
Landen,V. Demeersmanstraat,12,,3400
Tongeren,Rode Kruislaan,50,,3700
Schoten,Industriepark Brechtsebaan,24,,2900
Turnhout,Tramstraat,78,,2300
Kluisbergen,Grote Herreweg,41,,9690
Oostende,Biekorfstraat,22,,8400
Deinze,Korenstraat,2,,9800
Brasschaat,Bredabaan,153,,2930
Kalmthout,Watertorendreef,1,,2920
Brecht,Bethovenstraat,42,,2960
Bilzen,Heesstraat,50,,3740
Stekene,Paardebloemstraat,36,,9190
Keerbergen,Papestraat,18,A,3140
Antwerpen,Bacchuslaan,8,,2140
Kortenaken,Helstraat,26,,3471
Schoten,Lusthofdreef,18,,2900
Lebbeke,Grote Snijdersstraat,77,,9280
Wommelgem,Pietingbaan,40,,2160
Herenthout,St. Gummarusstraat,11,,2270
Wevelgem,Kleine Wijnbergstraat,28,,8560
Oostende,Jan-van-gentstraat,9,,8400
Zwijndrecht,Prins Boudewijnstraat,3,,2070
Eeklo,Rode - Kruisstraat,35,,9900
Essen,Dreveneind,29,,2910
Leuven,Gijzelaarsstraat,30,,3000
Duffel,Leopoldstraat,84,,2570
Leuven,Burgemeester Stanislas De Rijcklaan,38,,3001
Beerse,Zomerstraat,51,,2340
Geraardsbergen,Oude Steenweg,10,,9500
Wellen,Plattestraat,44,,3830
Heuvelland,Jonkershofweg,2,,8956
Nieuwpoort,Dudenhofenlaan,55,,8620
Antwerpen,Boshovestraat,6,,2100
Ronse,Engelsenlaan,268,,9600
Gent,Eedverbondkaai,36,H,9000
Sint-Niklaas,Mercatorstraat,189,,9100
Dilbeek,Petrus Bayensstraat,19,,1702
Genk,Scheidingsweg,1,,3600
Lier,Dolfijnenweg,1,,2500
Gent,Maïsstraat,90,,9000
Brugge,Lange Vesting,42,,8200
Merelbeke,Kriekenhof,6,,9820
Roeselare,Kattenstraat,221,,8800
Heers,Bergstraat,31,,3870
Laakdal,Zuid De Vliet,13,,2430
